105,54654.37718746497,13683.96912475991,132,133
106,56534.70234117405,21736.22095036357,134,148
107,49853.72867599793,13683.96912475991,129,115
108,53029.54229215258,13683.96912475991,129,131
109,41791.629343701,25016.3403635545,108,110
110,49347.7123166144,25016.3403635545,107,109
111,44733.60656732618,25016.3403635545,112,110
112,46155.65737707546,25016.3403635545,111,109
113,52857.52501141309,24265.39293784842,126,118
114,52761.45224369119,20531.85462329591,128,127
115,54042.24019358851,21810.06343521578,128,134
116,52851.56506577285,23096.49773535888,118,128
117,54033.20173679166,23700.62399884251,118,135
118,55211.49795889732,23096.49773535888,135,134
119,55211.49795889732,24265.39293784842,136,135
120,37268.41724481567,21104.90543500505,86,106
121,34833.45668746409,29610.30935911393,87,86
122,34833.45668746409,26317.97503187392,85,86
123,40456.83822066401,33090.08327942406,119,123
124,40332.77516235131,29046.65510716317,123,102
125,41738.27227023633,29046.65510716317,123,101
126,43749.84704796189,33090.08327942406,119,122
127,44750.07044564257,29046.65510716236,122,125
128,47788.29843378392,29046.65510716236,122,124
129,54033.20173679166,32271.93890613983,120,136
130,49451.91494056484,33090.08327942406,119,121
131,49256.71540449507,29046.65510716236,121,100
132,50769.51204479299,29046.65510716236,121,99
133,37496.9125547313,31594.14598840729,95,86
134,56534.70234117405,31047.09689776796,136,146
135,59294.7978360724,30948.45765121751,146,147
136,59294.7978360724,32428.04643927764,146,145
137,59539.01236644638,37101.59784501467,144,143
138,56534.70234117405,35136.10600820123,137,143
139,55276.92580834217,33089.61109700767,136,137
140,54033.20173679166,35204.08289950606,119,137
141,39534.75810913404,35509.89067861748,95,119
142,55322.03184630378,37101.59784501467,142,137
143,52176.43807793612,39556.34036355489,139,142
144,55083.12596361997,39556.34036355489,138,142
145,50822.63831181847,39556.34036355489,141,113
146,46960.32689539936,39556.34036355489,140,113
147,46402.87983580376,37101.59784501467,113,119
148,40310.78065251692,39556.34036355488,103,114
149,36169.74582417868,39556.34036355488,104,114
150,41346.03924172284,37101.59784501467,114,119
